autoencoder_score,lstm_score,isolation_forest_score,behavioral_score,ensemble_score,agreement_count,is_anomaly,risk_level
0.0014982766,0.018797913566231728,0.2297756847344261,0.010359207383714748,0.05367278889960232,0,0,LOW
0.0013258341,0.015095386654138565,0.2519480032493773,0.006394803573832224,0.05634147910326916,0,0,LOW
0.002165337,0.021657951176166534,0.2307639636856691,0.14640085530244001,0.07536817437960237,0,0,LOW
0.045673914,0.0010112441377714276,0.20420911322986923,0.23747407552624422,0.09275217608745392,0,0,LOW
0.22933003,0.05903816595673561,0.21909334389519397,0.0755441243505297,0.15312724432065158,0,0,LOW
0.0013912678,0.01725815050303936,0.4382136428311689,0.10816950097897261,0.10953254256015135,0,0,LOW
0.012877677,0.002046475652605295,0.2737927705605715,0.15739319326562726,0.08348866262033319,0,0,LOW
0.0013438221,0.015418403781950474,0.2704403926834177,0.18820891629629657,0.08741527483560252,0,0,LOW
0.0013418073,0.01574762538075447,0.2852319658847323,0.1628262815552859,0.08666425558764691,0,0,LOW
0.0014285715,0.01754463091492653,0.5059151511418238,0.20796196709231607,0.13814071459043886,1,0,LOW
0.0015376856,0.018442373722791672,0.3052743439450375,0.006401693064505938,0.06808602481917962,0,0,LOW
0.0014858696,0.01359383575618267,0.2571111079109658,0.1750090508677095,0.0822717843065753,0,0,LOW
0.015546304,0.0014065979048609734,0.14517413017717462,0.06900632304264244,0.04524896037067436,0,0,LOW
0.011290805,0.002561441855505109,0.203140798478057,0.1546847762603647,0.0685510905863293,0,0,LOW
0.0058698584,0.0059501975774765015,0.47022042825834764,0.005117188744356351,0.09865117357154703,0,0,LOW
0.0052340166,0.006509530358016491,0.33526568949076385,0.1217151918767857,0.08909518158699345,0,0,LOW
0.0013898994,0.016472406685352325,0.23278457481526027,0.10554302806022858,0.06781655597032175,0,0,LOW
0.015692508,0.001344491494819522,0.3641315385027397,0.004680772716762631,0.07942414861709395,0,0,LOW
0.0014666974,0.0174467321485281,0.4453105450964354,0.14797086303199236,0.11700510219044985,0,0,LOW
0.24571124,0.06563463062047958,0.3468652116436267,0.2493979131375095,0.21247204852251728,0,0,LOW
0.017561821,0.0010029467521235347,0.20609259292712767,0.226990814146385,0.08171466199020891,0,0,LOW
0.045168612,0.0009415352251380682,0.23470328970591614,0.22091297304432478,0.09616907890495618,0,0,LOW
0.09080306,0.009717868641018867,0.2166181767034463,0.13591807397521863,0.09840777696364585,0,0,LOW
0.0016122594,0.013293827883899212,0.181883026560973,0.006399940378078545,0.04188903552675743,0,0,LOW
0.0014772719,0.014461059123277664,0.18452091582093688,0.21170830320485545,0.07351579152961599,0,0,LOW
0.049952846,0.0015495711704716086,0.28626853001441144,0.06985086320793996,0.08567970201105324,0,0,LOW
0.04633288,0.0010484401136636734,0.36536281243916724,0.24514200672367098,0.12637490271200844,0,0,LOW
0.021415584,0.000526522402651608,0.29319972222620383,0.03281135911216264,0.07121505907973588,0,0,LOW
0.016114172,0.001340401591733098,0.22473786399715467,0.27080076931184394,0.09160976873176092,0,0,LOW
0.06160202,0.0033446543384343386,0.29227658513687016,0.13825863931265236,0.10175821542401767,0,0,LOW
0.0015090263,0.014750147238373756,0.2630477779964351,0.13592336172880493,0.07795126323219638,0,0,LOW
0.008602328,0.00394466333091259,0.21271512562972372,0.06766781277786701,0.05688741058571204,0,0,LOW
0.0024689147,0.022083159536123276,0.23358011299269987,0.02592284681647069,0.05809351762391628,0,0,LOW
